t,e,n,u
34.629728029,0.003092797938734293,-0.016997404396533966,-0.024207934737205505
34.983703871,0.0031032953411340714,-0.01705656573176384,-0.02419741451740265
34.989299328,0.003112242789939046,-0.01712690480053425,-0.024189159274101257
35.00315192,0.003131280653178692,-0.01726282760500908,-0.024177610874176025
35.012399903,0.003141066525131464,-0.01732839085161686,-0.024174124002456665
35.380769645,0.0031562531366944313,-0.017407508566975594,-0.02417515218257904
35.394887319000006,0.0031885846983641386,-0.01756170205771923,-0.024181261658668518
35.40477295,0.003205366898328066,-0.01763683184981346,-0.024186015129089355
35.794934448,0.0032225705217570066,-0.017710641026496887,-0.024192124605178833
35.809424740000004,0.0032431164290755987,-0.017795613035559654,-0.024207517504692078
35.818949709,0.0032859966158866882,-0.01796106807887554,-0.024241209030151367
36.169366197,0.0033084037713706493,-0.018041273579001427,-0.02425946295261383
36.177279018,0.003345080651342869,-0.018136223778128624,-0.02428048849105835
36.188421593,0.003381840419024229,-0.018229518085718155,-0.024302124977111816
36.19660175,0.003418841166421771,-0.018320856615900993,-0.02432440221309662
36.50051431,0.0035104090347886086,-0.018508872017264366,-0.02439136803150177
36.511823784,0.003564518643543124,-0.018605688586831093,-0.024435654282569885
36.522423261,0.00361824338324368,-0.018700940534472466,-0.024480432271957397
36.840168198,0.0036713897716253996,-0.01879425346851349,-0.024525463581085205
36.850669197,0.0038029984571039677,-0.018985837697982788,-0.02465645968914032
36.86282793,0.0038686073385179043,-0.019079571589827538,-0.024721652269363403
37.165943060000004,0.0039339070208370686,-0.01917143352329731,-0.024786949157714844
37.173654815,0.004097153432667255,-0.01937170699238777,-0.02495051920413971
37.185622304,0.004178306087851524,-0.019469382241368294,-0.025030985474586487
37.492890826,0.004258837550878525,-0.019565226510167122,-0.025096312165260315
37.503516494,0.004337092861533165,-0.019654178991913795,-0.02518075704574585
37.512391918000006,0.0044930679723620415,-0.019826265051960945,-0.025347530841827393
37.523984638,0.0045705316588282585,-0.01990952156484127,-0.025430411100387573
37.836544748,0.004658047575503588,-0.019988639280200005,-0.025534331798553467
37.848187458000005,0.004744972568005323,-0.020065784454345703,-0.02563704550266266
37.857236256,0.004917619749903679,-0.020214570686221123,-0.02584029734134674
38.19156748,0.005022154189646244,-0.020286250859498978,-0.025963589549064636
38.199294113,0.005126410163938999,-0.020356636494398117,-0.026085540652275085
38.210766801000005,0.005230434238910675,-0.02042573317885399,-0.026205942034721375
38.504327882000005,0.0054377359338104725,-0.020558135583996773,-0.026443317532539368
38.515099653,0.0055581131018698215,-0.020628921687602997,-0.02659207582473755
38.526114492000005,0.005677792243659496,-0.020697781816124916,-0.026736602187156677
38.834714244000004,0.0059151132591068745,-0.02082964964210987,-0.02702169120311737
38.845293529,0.006041720509529114,-0.020916547626256943,-0.027195796370506287
38.855328641,0.006168183870613575,-0.02100132405757904,-0.027367472648620605
38.864593041,0.006294587627053261,-0.02108439989387989,-0.027536973357200623
39.211410878,0.006420769728720188,-0.021165546029806137,-0.02770419418811798
39.227375326,0.006692308001220226,-0.021336020901799202,-0.028091102838516235
39.235733686,0.006827110890299082,-0.021417928859591484,-0.02828085422515869
