t,e,n,u
63.443498331,-0.35081028938293457,1.1138885021209717,0.004856066778302193
63.455896735,-0.34305906295776367,1.1098278760910034,0.004831676371395588
63.611308165000004,-0.3353453278541565,1.1057896614074707,0.004843313246965408
63.623852941,-0.3276119530200958,1.1016548871994019,0.004777491558343172
63.63204622000001,-0.3123403489589691,1.0932152271270752,0.004649348556995392
63.785940408,-0.30478695034980774,1.0889605283737183,0.004682480823248625
63.793544323000006,-0.29712432622909546,1.0846072435379028,0.0047471970319747925
63.80547476,-0.2895645499229431,1.0801512002944946,0.00487299682572484
63.813669478,-0.2820596992969513,1.0756582021713257,0.005034697707742453
63.968516619000006,-0.26706662774086,1.0665903091430664,0.005026830360293388
63.97662995100001,-0.2596818208694458,1.0619643926620483,0.004714516922831535
63.988217645000006,-0.25232523679733276,1.0573105812072754,0.004294262267649174
64.142134655,-0.23768843710422516,1.0478864908218384,0.0030361698009073734
64.153350962,-0.2303859442472458,1.0430959463119507,0.0020947111770510674
64.163283336,-0.22318315505981445,1.0382846593856812,0.0010851797414943576
64.315029335,-0.21595564484596252,1.0334728956222534,1.5631012502126396e-06
64.323247544,-0.20876039564609528,1.02858304977417,-0.0010641536209732294
64.334557608,-0.19433146715164185,1.0185959339141846,-0.002985698636621237
64.34284333800001,-0.18718676269054413,1.0135376453399658,-0.003975313156843185
64.49370705700001,-0.1801043301820755,1.0084078311920166,-0.0049315644428133965
64.50180702,-0.17298822104930878,1.0032720565795898,-0.005768268369138241
64.514575119,-0.15873081982135773,0.9928941130638123,-0.006914589554071426
64.664302551,-0.1516963094472885,0.9876657724380493,-0.007400962989777327
64.67690406700001,-0.13760176301002502,0.9770056009292603,-0.008041851222515106
64.684965574,-0.13052982091903687,0.9716083407402039,-0.008279107511043549
64.832941029,-0.12355659902095795,0.9661834836006165,-0.008473067544400692
64.840811918,-0.11659852415323257,0.9605863690376282,-0.008698679506778717
64.85456426200001,-0.10966067016124725,0.9550384283065796,-0.008906899020075798
64.86437703600001,-0.10274526476860046,0.9494503736495972,-0.009018801152706146
65.00672848500001,-0.08895246684551239,0.9381043314933777,-0.00942227803170681
65.01487965,-0.08209672570228577,0.9323785901069641,-0.009658224880695343
65.026771716,-0.07524177432060242,0.9265724420547485,-0.009736230596899986
65.174173038,-0.06839090585708618,0.9207466840744019,-0.009723921306431293
65.18589952,-0.05478920042514801,0.9089946150779724,-0.009753474965691566
65.19396022400001,-0.04800568148493767,0.9031795859336853,-0.009948733262717724
65.35698807300001,-0.04131300374865532,0.8973295092582703,-0.0102332578971982
65.366308853,-0.027975963428616524,0.8855705857276917,-0.01135293673723936
65.37794002300001,-0.021391643211245537,0.8796266913414001,-0.012228237465023994
65.38682227000001,-0.014830619096755981,0.8737014532089233,-0.013196478597819805
65.537964837,-0.008318057283759117,0.8677144646644592,-0.01426337193697691
65.546078667,0.004711064510047436,0.8556147217750549,-0.01673545129597187
65.557796515,0.011219466105103493,0.8496132493019104,-0.01808168739080429
65.70788265600001,0.017665840685367584,0.8436710238456726,-0.019472235813736916
65.719503978,0.024127725511789322,0.8375963568687439,-0.020776065066456795
65.72810432300001,0.030674228444695473,0.8314481377601624,-0.021846046671271324
65.88724281600001,0.043748173862695694,0.8192506432533264,-0.024190332740545273
65.894956754,0.05024982616305351,0.8130045533180237,-0.025593463331460953
65.90665518,0.05669095739722252,0.8066726922988892,-0.027053499594330788
65.918236404,0.0696173906326294,0.7940114140510559,-0.028455009683966637
66.071334069,0.07612938433885574,0.7875832915306091,-0.02849702537059784
66.080959351,0.08261673897504807,0.7812013626098633,-0.028376741334795952
66.092236291,0.08911767601966858,0.7749524116516113,-0.02810445800423622
66.244028161,0.09569332003593445,0.7687733769416809,-0.027507232502102852
66.25543283,0.10886429250240326,0.756413459777832,-0.025720203295350075
66.263400018,0.11548548936843872,0.7503491640090942,-0.024659298360347748
66.41901923600001,0.12210012972354889,0.7445495128631592,-0.023440662771463394
66.42959434800001,0.1286812424659729,0.738714337348938,-0.022222068160772324
66.43939981,0.1417553424835205,0.727491557598114,-0.019951753318309784
66.591762378,0.14821402728557587,0.7220835089683533,-0.018832551315426826
66.60313119700001,0.15468324720859528,0.7166996002197266,-0.017691560089588165
66.610953808,0.1674620509147644,0.7062461972236633,-0.015615729615092278
